ObjectType,LookInfoKey,ObjectName,IsVariation,BaseObejctName,VariationFrom,Desc,Mesh,Material,Animset,PhysicAsset,ActionObject,PartsMesh_1,PartsMesh_2,PartsMesh_3,ParticleSystem
NP,EFDLChar_NP_RERD_00-4.NP_RERD_00-4,NP_RERD_00-4,True,NP_RERD_00,NP_RERD_00,걱정하는 데이어주민,NP_RERD_00.Mesh.NP_RERD_00_SK,NP_RERD_00-4.Mat.NP_RERD_00-4_MI,,,,MN_Head_FE04_001.Mesh.Head_FE04_001_SK,,,
NP,EFDLChar_NP_RERD_00-5.NP_RERD_00-5,NP_RERD_00-5,True,NP_RERD_00,NP_RERD_00,오디아,NP_RERD_00.Mesh.NP_RERD_00_SK,NP_RERD_00-5.Mat.NP_RERD_00-5_MI,,,,MN_Head_FE04_001.Mesh.Head_FE04_001_SK,,,
NP,EFDLChar_NP_RERD_00-6.NP_RERD_00-6,NP_RERD_00-6,True,NP_RERD_00,NP_RERD_00,멜리샤,NP_RERD_00.Mesh.NP_RERD_00_SK,NP_RERD_00-6.Mat.NP_RERD_00-6_MI,,,,MN_Head_FE04_001.Mesh.Head_FE04_001_SK,,,
NP,EFDLChar_NP_RERE_00.NP_RERE_00,NP_RERE_00,False,NP_RERE_00,NP_RERE_00,로이드,NP_RERE_00.Mesh.NP_RERE_00_SK,,HM_MA03.ani_0300.HM_MA03_0300_00A_Nor_Ani,HM_MA03.Mesh.HM_MA03_Physics,,WP_CMSP_00.Mesh.WP_CMSP_00_SK,MN_Head_MA03_001.Mesh.Head_MA03_001_SK,,
NP,EFDLChar_NP_RERE_00-1.NP_RERE_00-1,NP_RERE_00-1,True,NP_RERE_00,NP_RERE_00,로이드_A,NP_RERE_00.Mesh.NP_RERE_00_SK,NP_RERE_00-1.Mat.NP_RERE_00-1_MI,HM_MA03.ani_0300.HM_MA03_0300_00A_Nor_Ani,HM_MA03.Mesh.HM_MA03_Physics,,WP_CMSP_00.Mesh.WP_CMSP_00_SK,MN_Head_MA03_001.Mesh.Head_MA03_001_SK,,
NP,EFDLChar_NP_RERE_01.NP_RERE_01,NP_RERE_01,True,NP_RERE_00,NP_RERE_01,부상당한병사-3,NP_RERE_00.Mesh.NP_RERE_00_SK,NP_RERE_01.Mat.NP_RERE_01_MI,HM_MA03.ani_0000.HM_MA03_0000_00A_Nor_Ani,HM_MA03.Mesh.HM_MA03_Physics,,MN_Head_MA03_001.Mesh.Head_MA03_001_SK,,,
NP,EFDLChar_NP_REYS_00.NP_REYS_00,NP_REYS_00,False,NP_REYS_00,NP_REYS_00,어린수녀,NP_REYS_00.Mesh.NP_REYS_00_SK,,HM_FE05.ani_0000.HM_FE05_0000_00A_Nor_Ani,HM_FE05.Mesh.HM_FE05_Physics,,MN_Head_FE05_002.Mesh.NP_FE05_002_SK,,,
NP,EFDLChar_NP_REYS_00-1.NP_REYS_00-1,NP_REYS_00-1,True,NP_REYS_00,NP_REYS_00,불안해하는 주민B 납치된 주민들B,NP_REYS_00.Mesh.NP_REYS_00_SK,NP_REYS_00-1.Mat.NP_REYS_00-1_MI,HM_FE05.ani_0000.HM_FE05_0000_00A_Nor_Ani,HM_MA05.Mesh.HM_MA05_Physics,,MN_Head_FE05_002.Mesh.NP_FE05_002_SK,,,
NP,EFDLChar_NP_SDBD_00.NP_SDBD_00,NP_SDBD_00,False,NP_SDBD_00,NP_SDBD_00,발디,NP_SDBD_00.Mesh.NP_SDBD_00_SK,,NP_SDBD_00.Ani.NP_SDBD_00_Ani,NP_SDBD_00.Ani.NP_SDBD_00_Physics,,,,,
NP,EFDLChar_NP_SDBD_00-1.NP_SDBD_00-1,NP_SDBD_00-1,True,NP_SDBD_00,NP_SDBD_00,다딘,NP_SDBD_00.Mesh.NP_SDBD_00_SK,NP_SDBD_00-1.Mat.NP_SDBD_00-1_MI,NP_SDBD_00.Ani.NP_SDBD_00_Ani,NP_SDBD_00.Ani.NP_SDBD_00_Physics,,,,,
NP,EFDLChar_NP_SDBD_00-2.NP_SDBD_00-2,NP_SDBD_00-2,True,NP_SDBD_00,NP_SDBD_00,안단,NP_SDBD_00.Mesh.NP_SDBD_00_SK,NP_SDBD_00-2.Mat.NP_SDBD_00-2_MI,NP_SDBD_00.Ani.NP_SDBD_00_Ani,NP_SDBD_00.Ani.NP_SDBD_00_Physics,,,,,
NP,EFDLChar_NP_SDBD_00-3.NP_SDBD_00-3,NP_SDBD_00-3,True,NP_SDBD_00,NP_SDBD_00,리틀,NP_SDBD_00.Mesh.NP_SDBD_00_SK,NP_SDBD_00-3.Mat.NP_SDBD_00-3_MI,NP_SDBD_00.Ani.NP_SDBD_00_Ani,NP_SDBD_00.Ani.NP_SDBD_00_Physics,,,,,
NP,EFDLChar_NP_SDBD_00-4.NP_SDBD_00-4,NP_SDBD_00-4,True,NP_SDBD_00,NP_SDBD_00,위글,NP_SDBD_00.Mesh.NP_SDBD_00_SK,NP_SDBD_00-4.Mat.NP_SDBD_00-4_MI,NP_SDBD_00.Ani.NP_SDBD_00_Ani,NP_SDBD_00.Ani.NP_SDBD_00_Physics,,,,,
NP,EFDLChar_NP_SDBD_00-5.NP_SDBD_00-5,NP_SDBD_00-5,True,NP_SDBD_00,NP_SDBD_00,토랄론,NP_SDBD_00.Mesh.NP_SDBD_00_SK,NP_SDBD_00-5.Mat.NP_SDBD_00-5_MI,NP_SDBD_00.Ani.NP_SDBD_00_Ani,NP_SDBD_00.Ani.NP_SDBD_00_Physics,,,,,
NP,EFDLChar_NP_SDBD_00-6.NP_SDBD_00-6,NP_SDBD_00-6,True,NP_SDBD_00,NP_SDBD_00,야영지 관리인B,NP_SDBD_00.Mesh.NP_SDBD_00_SK,NP_SDBD_00-6.Mat.NP_SDBD_00-6_MI,NP_SDBD_00.Ani.NP_SDBD_00_Ani,NP_SDBD_00.Ani.NP_SDBD_00_Physics,,,,,
NP,EFDLChar_NP_SDHC_00.NP_SDHC_00,NP_SDHC_00,False,NP_SDHC_00,NP_SDHC_00,헤칙,NP_SDHC_00.Mesh.NP_SDHC_00_SK,,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_008.Mesh.MN_Head_MA02_008_SK,,,
NP,EFDLChar_NP_SDHC_00-1.NP_SDHC_00-1,NP_SDHC_00-1,True,NP_SDHC_00,NP_SDHC_00,반돌,NP_SDHC_00.Mesh.NP_SDHC_00_SK,NP_SDHC_00-1.Mat.NP_SDHC_00-1_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_008.Mesh.MN_Head_MA02_008_SK,,,
NP,EFDLChar_NP_SDHC_00-2.NP_SDHC_00-2,NP_SDHC_00-2,True,NP_SDHC_00,NP_SDHC_00,스텐글,NP_SDHC_00.Mesh.NP_SDHC_00_SK,NP_SDHC_00-2.Mat.NP_SDHC_00-2_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_008.Mesh.MN_Head_MA02_008_SK,,,
NP,EFDLChar_NP_SDHC_00-3.NP_SDHC_00-3,NP_SDHC_00-3,True,NP_SDHC_00,NP_SDHC_00,클란,NP_SDHC_00.Mesh.NP_SDHC_00_SK,NP_SDHC_00-3.Mat.NP_SDHC_00-3_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_008.Mesh.MN_Head_MA02_008_SK,,,
NP,EFDLChar_NP_SDHC_00-4.NP_SDHC_00-4,NP_SDHC_00-4,True,NP_SDHC_00,NP_SDHC_00,콘,NP_SDHC_00.Mesh.NP_SDHC_00_SK,NP_SDHC_00-4.Mat.NP_SDHC_00-4_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_008.Mesh.MN_Head_MA02_008_SK,,,
NP,EFDLChar_NP_SDHC_00-5.NP_SDHC_00-5,NP_SDHC_00-5,True,NP_SDHC_00,NP_SDHC_00,엘락,NP_SDHC_00.Mesh.NP_SDHC_00_SK,NP_SDHC_00-5.Mat.NP_SDHC_00-5_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_008.Mesh.MN_Head_MA02_008_SK,,,
NP,EFDLChar_NP_SDJP_00.NP_SDJP_00,NP_SDJP_00,False,NP_SDJP_00,NP_SDJP_00,조프레,NP_SDJP_00.Mesh.NP_SDJP_00_SK,NP_SDJP_00.Mat.NP_SDJP_00_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_004.Mesh.Head_MA02_004_SK,,,
NP,EFDLChar_NP_SDJP_00-1.NP_SDJP_00-1,NP_SDJP_00-1,True,NP_SDJP_00,NP_SDJP_00,거스,NP_SDJP_00.Mesh.NP_SDJP_00_SK,NP_SDJP_00-1.Mat.NP_SDJP_00-1,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA01.Mesh.HM_MA01_Physics,,MN_Head_MA02_004.Mesh.Head_MA02_004_SK,,,
NP,EFDLChar_NP_SDJP_00-2.NP_SDJP_00-2,NP_SDJP_00-2,True,NP_SDJP_00,NP_SDJP_00,에거,NP_SDJP_00.Mesh.NP_SDJP_00_SK,NP_SDJP_00-2.Mat.NP_SDJP_00-2_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_004.Mesh.Head_MA02_004_SK,,,
NP,EFDLChar_NP_SDJP_00-3.NP_SDJP_00-3,NP_SDJP_00-3,True,NP_SDJP_00,NP_SDJP_00,게조,NP_SDJP_00.Mesh.NP_SDJP_00_SK,NP_SDJP_00-3.Mat.NP_SDJP_00-3,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_004.Mesh.Head_MA02_004_SK,,,
NP,EFDLChar_NP_SDJP_00-4.NP_SDJP_00-4,NP_SDJP_00-4,True,NP_SDJP_00,NP_SDJP_00,그리만,NP_SDJP_00.Mesh.NP_SDJP_00_SK,NP_SDJP_00-4.Mat.NP_SDJP_00-4_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_004.Mesh.Head_MA02_004_SK,,,
NP,EFDLChar_NP_SDJP_00-5.NP_SDJP_00-5,NP_SDJP_00-5,True,NP_SDJP_00,NP_SDJP_00,로이거 ,NP_SDJP_00.Mesh.NP_SDJP_00_SK,NP_SDJP_00-5.Mat.NP_SDJP_00-5_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_004.Mesh.Head_MA02_004_SK,,,
NP,EFDLChar_NP_SDJW_00.NP_SDJW_00,NP_SDJW_00,False,NP_SDJW_00,NP_SDJW_00,진저웨일,NP_SDJW_00.Mesh.NP_SDJW_00_SK,,NP_SDJW_00.Ani.NP_SDJW_00_Ani,NP_SDJW_00.Ani.NP_SDJW_00_Physics,,WP_NP_SDJW_00.Mesh.WP_NP_SDJW_00_SK,,,
NP,EFDLChar_NP_SDSD_00.NP_SDSD_00,NP_SDSD_00,False,NP_SDSD_00,NP_SDSD_00,샨디,NP_SDSD_00.Mesh.NP_SDSD_00_SK,,NP_SDSD_00.Ani.NP_SDSD_00_Ani,NP_SDSD_00.Mesh.NP_SDSD_00_Physics,,WP_NP_SDSD_00.Mesh.WP_NP_SDSD_00_SK,,,
NP,EFDLChar_NP_SDWA_00.NP_SDWA_00,NP_SDWA_00,False,NP_SDWA_00,NP_SDWA_00,일꾼,NP_SDWA_00.Mesh.NP_SDWA_00_SK,MN_Head_MA02_007.Mat.MN_Head_MA02_007-1_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_007.Mesh.MN_Head_MA02_007_SK,,,
NP,EFDLChar_NP_SDWA_00-1.NP_SDWA_00-1,NP_SDWA_00-1,True,NP_SDWA_00,NP_SDWA_00,일꾼-1,NP_SDWA_00.Mesh.NP_SDWA_00_SK,NP_SDWA_00-1.Mat.NP_SDWA_00-1_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_007.Mesh.MN_Head_MA02_007_SK,,,
NP,EFDLChar_NP_SDWA_00-2.NP_SDWA_00-2,NP_SDWA_00-2,True,NP_SDWA_00,NP_SDWA_00,일꾼-2,NP_SDWA_00.Mesh.NP_SDWA_00_SK,NP_SDWA_00-2.Mat.NP_SDWA_00-2_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_007.Mesh.MN_Head_MA02_007_SK,,,
NP,EFDLChar_NP_SDWA_00-3.NP_SDWA_00-3,NP_SDWA_00-3,True,NP_SDWA_00,NP_SDWA_00,일꾼-3,NP_SDWA_00.Mesh.NP_SDWA_00_SK,NP_SDWA_00-3.Mat.NP_SDWA_00-3_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_007.Mesh.MN_Head_MA02_007_SK,,,
NP,EFDLChar_NP_SDWA_00-4.NP_SDWA_00-4,NP_SDWA_00-4,True,NP_SDWA_00,NP_SDWA_00,일꾼-4,NP_SDWA_00.Mesh.NP_SDWA_00_SK,NP_SDWA_00-4.Mat.NP_SDWA_00-4_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_007.Mesh.MN_Head_MA02_007_SK,,,
NP,EFDLChar_NP_SDWA_00-5.NP_SDWA_00-5,NP_SDWA_00-5,True,NP_SDWA_00,NP_SDWA_00,대장간 일꾼,NP_SDWA_00.Mesh.NP_SDWA_00_SK,NP_SDWA_00-5.Mat.NP_SDWA_00-5_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_007.Mesh.MN_Head_MA02_007_SK,,,
NP,EFDLChar_NP_SDWA_00-6.NP_SDWA_00-6,NP_SDWA_00-6,True,NP_SDWA_00,NP_SDWA_00,수근대는 농부 남-2,NP_SDWA_00.Mesh.NP_SDWA_00_SK,NP_SDWA_00-6.Mat.NP_SDWA_00-6_MI,HM_MA02.ani_0000.HM_MA02_0000_00A_Nor_Ani,HM_MA02.Mesh.HM_MA02_Physics,,MN_Head_MA02_007.Mesh.MN_Head_MA02_007_SK,,,
NP,EFDLChar_NP_SDWA_01.NP_SDWA_01,NP_SDWA_01,True,NP_SDWA_00,NP_SDWA_01,에드윈,NP_SDWA_01.Mesh.NP_SDWA_01_SK,NP_SDWA_01.Mat.NP_SDWA_01_MI,,,,MN_Head_MA02_007.Mesh.MN_Head_MA02_007_SK,,,
NP,EFDLChar_NP_SDYR_00.NP_SDYR_00,NP_SDYR_00,False,NP_SDYR_00,NP_SDYR_00,이랄,NP_SDYR_00.Mesh.NP_SDYR_00_SK,NP_SDYR_00.Mat.NP_SDYR_00_MI,HM_FE05.ani_0000.HM_FE05_0000_00A_Nor_Ani,HM_FE05.Mesh.HM_FE05_Physics,,MN_Head_FE05_003.Mesh.MN_Head_FE05_003_SK,,,
NP,EFDLChar_NP_SDYR_00-1.NP_SDYR_00-1,NP_SDYR_00-1,True,NP_SDYR_00,NP_SDYR_00,안나,NP_SDYR_00.Mesh.NP_SDYR_00_SK,NP_SDYR_00-1.Mat.NP_SDYR_00-1_MI,HM_FE05.ani_0000.HM_FE05_0000_00A_Nor_Ani,HM_FE05.Mesh.HM_FE05_Physics,,MN_Head_FE05_003.Mesh.MN_Head_FE05_003_SK,,,
NP,EFDLChar_NP_SDYR_00-2.NP_SDYR_00-2,NP_SDYR_00-2,True,NP_SDYR_00,NP_SDYR_00,이랄-2,NP_SDYR_00.Mesh.NP_SDYR_00_SK,NP_SDYR_00-2.Mat.NP_SDYR_00-2_MI,HM_FE05.ani_0000.HM_FE05_0000_00A_Nor_Ani,HM_FE05.Mesh.HM_FE05_Physics,,MN_Head_FE05_003.Mesh.MN_Head_FE05_003_SK,,,
NP,EFDLChar_NP_SDYR_00-3.NP_SDYR_00-3,NP_SDYR_00-3,True,NP_SDYR_00,NP_SDYR_00,이랄-3,NP_SDYR_00.Mesh.NP_SDYR_00_SK,NP_SDYR_00-3.Mat.NP_SDYR_00-3_MI,HM_FE05.ani_0000.HM_FE05_0000_00A_Nor_Ani,HM_FE05.Mesh.HM_FE05_Physics,,MN_Head_FE05_003.Mesh.MN_Head_FE05_003_SK,,,
NP,EFDLChar_NP_SDYR_00-4.NP_SDYR_00-4,NP_SDYR_00-4,True,NP_SDYR_00,NP_SDYR_00,이랄-4,NP_SDYR_00.Mesh.NP_SDYR_00_SK,NP_SDYR_00-4.Mat.NP_SDYR_00-4_MI,HM_FE05.ani_0000.HM_FE05_0000_00A_Nor_Ani,HM_FE05.Mesh.HM_FE05_Physics,,MN_Head_FE05_003.Mesh.MN_Head_FE05_003_SK,,,
NP,EFDLChar_NP_SHBR_00.NP_SHBR_00,NP_SHBR_00,False,NP_SHBR_00,NP_SHBR_00,브락,NP_SHBR_00.Mesh.NP_SHBR_00_SK,,NP_SHBR_00.Ani.NP_SHBR_00_Ani,NP_SHBR_00.Mesh.NP_SHBR_00_Physics,,,,,
NP,EFDLChar_NP_SHCS_00.NP_SHCS_00,NP_SHCS_00,False,NP_SHCS_00,NP_SHCS_00,전투중인 보초병,NP_SHCS_00.Mesh.NP_SHCS_00_SK,,NP_SHCS_00.Ani.NP_SHCS_00_Ani,NP_SHCS_00.Mesh.NP_SHCS_00_Physics,,,,,
NP,EFDLChar_NP_SHCS_00-1.NP_SHCS_00-1,NP_SHCS_00-1,True,NP_SHCS_00,NP_SHCS_00,레트,NP_SHCS_00.Mesh.NP_SHCS_00_SK,NP_SHCS_00-1.Mat.NP_SHCS_00-1_MI,NP_SHCS_00.Ani.NP_SHCS_00_Ani,NP_SHCS_00.Mesh.NP_SHCS_00_Physics,,,,,
NP,EFDLChar_NP_SHCS_00-2.NP_SHCS_00-2,NP_SHCS_00-2,True,NP_SHCS_00,NP_SHCS_00,전투중인 보초병 2,NP_SHCS_00.Mesh.NP_SHCS_00_SK,NP_SHCS_00-2.Mat.NP_SHCS_00-2_MI,NP_SHCS_00.Ani.NP_SHCS_00_Ani,NP_SHCS_00.Mesh.NP_SHCS_00_Physics,,,,,
NP,EFDLChar_NP_SHCS_00-3.NP_SHCS_00-3,NP_SHCS_00-3,True,NP_SHCS_00,NP_SHCS_00,전투중인 보초병 3,NP_SHCS_00.Mesh.NP_SHCS_00_SK,NP_SHCS_00-3.Mat.NP_SHCS_00-3_MI,NP_SHCS_00.Ani.NP_SHCS_00_Ani,NP_SHCS_00.Mesh.NP_SHCS_00_Physics,,,,,
NP,EFDLChar_NP_SHCS_00-4.NP_SHCS_00-4,NP_SHCS_00-4,True,NP_SHCS_00,NP_SHCS_00,전투중인 보초병 4,NP_SHCS_00.Mesh.NP_SHCS_00_SK,NP_SHCS_00-4.Mat.NP_SHCS_00-4_MI,NP_SHCS_00.Ani.NP_SHCS_00_Ani,NP_SHCS_00.Mesh.NP_SHCS_00_Physics,,,,,
NP,EFDLChar_NP_SHCS_00-5.NP_SHCS_00-5,NP_SHCS_00-5,True,NP_SHCS_00,NP_SHCS_00,전투중인 보초병 5,NP_SHCS_00.Mesh.NP_SHCS_00_SK,NP_SHCS_00-5.Mat.NP_SHCS_00-5_MI,NP_SHCS_00.Ani.NP_SHCS_00_Ani,NP_SHCS_00.Mesh.NP_SHCS_00_Physics,,,,,
NP,EFDLChar_NP_SHDP_00.NP_SHDP_00,NP_SHDP_00,False,NP_SHDP_00,NP_SHDP_00,다피드,NP_SHDP_00.Mesh.NP_SHDP_00_SK,,NP_SHDP_00.Ani.NP_SHDP_00_Ani,NP_SHDP_00.Ani.NP_SHDP_00_Physics,,,,,
NP,EFDLChar_NP_SHHS_00.NP_SHHS_00,NP_SHHS_00,False,NP_SHHS_00,NP_SHHS_00,허슨,NP_SHHS_00.mesh_new.NP_SHHS_00_SK,,HM_MA01.Ani_2000.HM_MA01_2000_00A_Nor,HM_MA01.Mesh.HM_MA01_Physics,,WP_NP_SHHS_00.Mesh.WP_SHHS_00_SK,MN_Head_MA01_004.Mesh.Head_MA01_004_SK,,
NP,EFDLChar_NP_SHHS_00-1.NP_SHHS_00-1,NP_SHHS_00-1,True,NP_SHHS_00,NP_SHHS_00,허슨 베리-1,NP_SHHS_00.mesh_new.NP_SHHS_00_SK,,HM_MA01.Ani_2000.HM_MA01_2000_00A_Nor,HM_MA01.Mesh.HM_MA01_Physics,,WP_NP_SHHS_00.Mesh.WP_SHHS_00_SK,MN_Head_MA01_004.Mesh.Head_MA01_004_SK,,
NP,EFDLChar_NP_SHHS_01.NP_SHHS_01,NP_SHHS_01,True,NP_SHHS_00,NP_SHHS_01,로빈,NP_SHHS_00.mesh_new.NP_SHHS_00_SK,,HM_MA01.Ani_1400.HM_MA01_1400_00A_Nor_Ani,HM_MA01.Mesh.HM_MA01_Physics,,MN_Head_MA01_004.Mesh.Head_MA01_004_SK,WP_NP_SHHS_01.Mesh.WP_NP_SHHS_01_SK,,
NP,EFDLChar_NP_SHHW_00.NP_SHHW_00,NP_SHHW_00,False,NP_SHHW_00,NP_SHHW_00,호웰,NP_SHHW_00.Mesh.NP_SHHW_00_SK,,NP_SHHW_00.Ani.NP_SHHW_00_Ani,NP_SHHW_00.Ani.NP_SHHW_00_Physics,,,,,
NP,EFDLChar_NP_SHHW_00-1.NP_SHHW_00-1,NP_SHHW_00-1,True,NP_SHHW_00,NP_SHHW_00,조제,NP_SHHW_00.Mesh.NP_SHHW_00_SK,NP_SHHW_00-1.Mat.NP_SHHW_00-1_MI,NP_SHHW_00.Ani.NP_SHHW_00_Ani,NP_SHHW_00.Ani.NP_SHHW_00_Physics,,,,,
NP,EFDLChar_NP_SHHW_00-2.NP_SHHW_00-2,NP_SHHW_00-2,True,NP_SHHW_00,NP_SHHW_00,토즈,NP_SHHW_00.Mesh.NP_SHHW_00_SK,NP_SHHW_00-2.Mat.NP_SHHW_00-2_MI,NP_SHHW_00.Ani.NP_SHHW_00_Ani,NP_SHHW_00.Ani.NP_SHHW_00_Physics,,,,,
NP,EFDLChar_NP_SHHW_00-3.NP_SHHW_00-3,NP_SHHW_00-3,True,NP_SHHW_00,NP_SHHW_00,호웰 베리3,NP_SHHW_00.Mesh.NP_SHHW_00_SK,NP_SHHW_00-3.Mat.NP_SHHW_00-3_MI,NP_SHHW_00.Ani.NP_SHHW_00_Ani,NP_SHHW_00.Ani.NP_SHHW_00_Physics,,,,,
NP,EFDLChar_NP_SHHW_00-4.NP_SHHW_00-4,NP_SHHW_00-4,True,NP_SHHW_00,NP_SHHW_00,호웰 베리4,NP_SHHW_00.Mesh.NP_SHHW_00_SK,NP_SHHW_00-4.Mat.NP_SHHW_00-4_MI,NP_SHHW_00.Ani.NP_SHHW_00_Ani,NP_SHHW_00.Ani.NP_SHHW_00_Physics,,,,,
NP,EFDLChar_NP_SHRM_00.NP_SHRM_00,NP_SHRM_00,False,NP_SHRM_00,NP_SHRM_00,로즈마,NP_SHRM_00.Mesh.NP_SHRM_00_SK,,NP_SHRM_00.Ani.NP_SHRM_00_Ani,NP_SHRM_00.Ani.NP_SHRM_00_Physics,,NP_SHRM_00.Mesh.NP_SHRM_00_wand,,,
NP,EFDLChar_NP_SHSVM_00.NP_SHSVM_00,NP_SHSVM_00,False,NP_SHSVM_00,NP_SHSVM_00,노예 남자 1,NP_SHSVM_00.Mesh.NP_SHSVM_00_SK,,NP_SHSVM_00.Ani.NP_SHSVM_00_Ani,NP_SHSVM_00.Ani.NP_SHSVM_00_Physics,,,,,
NP,EFDLChar_NP_SHSVM_00-1.NP_SHSVM_00-1,NP_SHSVM_00-1,True,NP_SHSVM_00,NP_SHSVM_00,노예 남자 2,NP_SHSVM_00.Mesh.NP_SHSVM_00_SK,NP_SHSVM_00-1.Mat.NP_SHSVM_00_MI,NP_SHSVM_00.Ani.NP_SHSVM_00_Ani,NP_SHSVM_00.Ani.NP_SHSVM_00_Physics,,,,,
NP,EFDLChar_NP_SHSVM_00-2.NP_SHSVM_00-2,NP_SHSVM_00-2,True,NP_SHSVM_00,NP_SHSVM_00,노예 남자-2,NP_SHSVM_00.Mesh.NP_SHSVM_00_SK,NP_SHSVM_00-2.Mat.NP_SHSVM_00-2_MI,NP_SHSVM_00.Ani.NP_SHSVM_00_Ani,NP_SHSVM_00.Ani.NP_SHSVM_00_Physics,,,,,
NP,EFDLChar_NP_SHSVM_00-3.NP_SHSVM_00-3,NP_SHSVM_00-3,True,NP_SHSVM_00,NP_SHSVM_00,노예 남자 3,NP_SHSVM_00-3.Mesh.NP_SHSVM_00-3_SK,NP_SHSVM_00-3.Mat.NP_SHSVM_00-3_MI,NP_SHSVM_00-3.Ani.NP_SHSVM_00-3_Ani,NP_SHSVM_00.Ani.NP_SHSVM_00_Physics,,,,,
NP,EFDLChar_NP_SHSVM_00-4.NP_SHSVM_00-4,NP_SHSVM_00-4,True,NP_SHSVM_00,NP_SHSVM_00,노예 남자 4,NP_SHSVM_00-3.Mesh.NP_SHSVM_00-3_SK,NP_SHSVM_00-4.Mat.NP_SHSVM_00-4_MI,NP_SHSVM_00-3.Ani.NP_SHSVM_00-3_Ani,NP_SHSVM_00.Ani.NP_SHSVM_00_Physics,,,,,
NP,EFDLChar_NP_SHSVM_00-5.NP_SHSVM_00-5,NP_SHSVM_00-5,True,NP_SHSVM_00,NP_SHSVM_00,노예 남자 5,NP_SHSVM_00-3.Mesh.NP_SHSVM_00-3_SK,NP_SHSVM_00-5.Mat.NP_SHSVM_00-5_MI,NP_SHSVM_00-3.Ani.NP_SHSVM_00-3_Ani,NP_SHSVM_00.Ani.NP_SHSVM_00_Physics,,,,,
NP,EFDLChar_NP_SHSVM_00-6.NP_SHSVM_00-6,NP_SHSVM_00-6,True,NP_SHSVM_00,NP_SHSVM_00,노예 남자 6 미친 사람 남,NP_SHSVM_00.Mesh.NP_SHSVM_00_SK,NP_SHSVM_00-6.Mat.NP_SHSVM_00-6_MI,,,,,,,
NP,EFDLChar_NP_SHSVM_00-7.NP_SHSVM_00-7,NP_SHSVM_00-7,True,NP_SHSVM_00,NP_SHSVM_00,노예 남자-7 사교도 신자 남,NP_SHSVM_00.Mesh.NP_SHSVM_00_SK,NP_SHSVM_00-7.Mat.NP_SHSVM_00-7_MI,,,,,,,
NP,EFDLChar_NP_SHSVW_00.NP_SHSVW_00,NP_SHSVW_00,False,NP_SHSVW_00,NP_SHSVW_00,노예 여자,NP_SHSVW_00.Mesh.NP_SHSVW_00_SK,,NP_SHSVW_00.Ani.NP_SHSVW_00_Ani,NP_SHSVW_00.Ani.NP_SHSVW_00_Physics,,,,,
NP,EFDLChar_NP_SHSVW_00-1.NP_SHSVW_00-1,NP_SHSVW_00-1,True,NP_SHSVW_00,NP_SHSVW_00,노예 여자-1,NP_SHSVW_00-1.Mesh.NP_SHSVW_00-1_SK,,NP_SHSVW_00-1.Ani.NP_SHSVW_00-1_Ani,NP_SHSVW_00.Ani.NP_SHSVW_00_Physics,,,,,
