Key,Group,Data
tip.name.item_152000050,\테이블\아이템 이름,엘리트 27렙 마법사 어깨
tip.name.item_152000051,\테이블\아이템 이름,엘리트 29렙 마법사 어깨
tip.name.item_152000052,\테이블\아이템 이름,엘리트 31렙 마법사 어깨
tip.name.item_152000053,\테이블\아이템 이름,엘리트 33렙 마법사 어깨
tip.name.item_152000054,\테이블\아이템 이름,엘리트 34렙 마법사 어깨
tip.name.item_152000055,\테이블\아이템 이름,엘리트 36렙 마법사 어깨
tip.name.item_152000056,\테이블\아이템 이름,에픽 11렙 마법사 어깨
tip.name.item_152000057,\테이블\아이템 이름,에픽 13렙 마법사 어깨
tip.name.item_152000058,\테이블\아이템 이름,에픽 15렙 마법사 어깨
tip.name.item_152000059,\테이블\아이템 이름,에픽 17렙 마법사 어깨
tip.name.item_152000060,\테이블\아이템 이름,에픽 19렙 마법사 어깨
tip.name.item_152000061,\테이블\아이템 이름,에픽 21렙 마법사 어깨
tip.name.item_152000062,\테이블\아이템 이름,에픽 23렙 마법사 어깨
tip.name.item_152000063,\테이블\아이템 이름,에픽 25렙 마법사 어깨
tip.name.item_152000064,\테이블\아이템 이름,에픽 27렙 마법사 어깨
tip.name.item_152000065,\테이블\아이템 이름,에픽 29렙 마법사 어깨
tip.name.item_152000066,\테이블\아이템 이름,에픽 31렙 마법사 어깨
tip.name.item_152000067,\테이블\아이템 이름,에픽 33렙 마법사 어깨
tip.name.item_152000068,\테이블\아이템 이름,에픽 34렙 마법사 어깨
tip.name.item_152000069,\테이블\아이템 이름,에픽 36렙 마법사 어깨
tip.name.item_152000070,\테이블\아이템 이름,에픽 39렙 마법사 어깨
tip.name.item_152000071,\테이블\아이템 이름,엘리트 39렙 마법사 어깨
tip.name.item_152150050,\테이블\아이템 이름,정령소환사 큐브 어깨
tip.name.item_153000034,\테이블\아이템 이름,16렙 퀘스트 격투가 어깨
tip.name.item_153000035,\테이블\아이템 이름,18렙 퀘스트 격투가 어깨
tip.name.item_153000036,\테이블\아이템 이름,20렙 퀘스트 격투가 어깨
tip.name.item_153000037,\테이블\아이템 이름,22렙 퀘스트 격투가 어깨
tip.name.item_153000038,\테이블\아이템 이름,24렙 퀘스트 격투가 어깨
tip.name.item_153000039,\테이블\아이템 이름,26렙 퀘스트 격투가 어깨
tip.name.item_153000040,\테이블\아이템 이름,28렙 퀘스트 격투가 어깨
tip.name.item_153000041,\테이블\아이템 이름,30렙 퀘스트 격투가 어깨
tip.name.item_153000042,\테이블\아이템 이름,과격한 싸움꾼 어깨
tip.name.item_153000043,\테이블\아이템 이름,투견 어깨
tip.name.item_153000044,\테이블\아이템 이름,영웅 격투가 어깨
tip.name.item_153000045,\테이블\아이템 이름,풍월 어깨
tip.name.item_153000046,\테이블\아이템 이름,도복 어깨
tip.name.item_153000047,\테이블\아이템 이름,일취월장 어깨
tip.name.item_153000048,\테이블\아이템 이름,향상된 도복 어깨
tip.name.item_153000049,\테이블\아이템 이름,불패 어깨
tip.name.item_153000050,\테이블\아이템 이름,첩자 어깨
tip.name.item_153000051,\테이블\아이템 이름,이중 첩자 어깨
tip.name.item_153000052,\테이블\아이템 이름,앞잡이 어깨
tip.name.item_153000053,\테이블\아이템 이름,행동대장 어깨
tip.name.item_153000054,\테이블\아이템 이름,무덤 파괴자 어깨
tip.name.item_153000055,\테이블\아이템 이름,정의의 그림자 어깨
tip.name.item_153000056,\테이블\아이템 이름,과격한 싸움꾼 어깨
tip.name.item_153000057,\테이블\아이템 이름,투견 어깨
tip.name.item_153000058,\테이블\아이템 이름,영웅 격투가 어깨
tip.name.item_153000059,\테이블\아이템 이름,풍월 어깨
tip.name.item_153000060,\테이블\아이템 이름,도복 어깨
tip.name.item_153000061,\테이블\아이템 이름,일취월장 어깨
tip.name.item_153000062,\테이블\아이템 이름,향상된 도복 어깨
tip.name.item_153000063,\테이블\아이템 이름,불패 어깨
tip.name.item_153000064,\테이블\아이템 이름,첩자 어깨
tip.name.item_153000065,\테이블\아이템 이름,이중 첩자 어깨
tip.name.item_153000066,\테이블\아이템 이름,앞잡이 어깨
tip.name.item_153000067,\테이블\아이템 이름,행동대장 어깨
tip.name.item_153000068,\테이블\아이템 이름,무덤 파괴자 어깨
tip.name.item_153000069,\테이블\아이템 이름,정의의 그림자 어깨
tip.name.item_153000070,\테이블\아이템 이름,루테란 왕의 징벌  어깨
tip.name.item_153000071,\테이블\아이템 이름,루테란 왕의 징벌  어깨
tip.name.item_153150050,\테이블\아이템 이름,배틀마스터 큐브 어깨
tip.name.item_153250050,\테이블\아이템 이름,인파이터 큐브 어깨
tip.name.item_155000001,\테이블\아이템 이름,거너 1렙 지급 어깨
tip.name.item_155000002,\테이블\아이템 이름,노말 거너 어깨
tip.name.item_155000003,\테이블\아이템 이름,레어 1렙 거너 어깨
tip.name.item_155000004,\테이블\아이템 이름,레어 3렙 거너 어깨
tip.name.item_155000005,\테이블\아이템 이름,레어 5렙 거너 어깨
tip.name.item_155000006,\테이블\아이템 이름,레어 7렙 거너 어깨
tip.name.item_155000007,\테이블\아이템 이름,거너 전직 어깨
tip.name.item_155000008,\테이블\아이템 이름,레어 9렙 거너 어깨
tip.name.item_155000009,\테이블\아이템 이름,레어 11렙 거너 어깨
tip.name.item_155000010,\테이블\아이템 이름,레어 13렙 거너 어깨
tip.name.item_155000011,\테이블\아이템 이름,레어 15렙 거너 어깨
tip.name.item_155000012,\테이블\아이템 이름,레어 17렙 거너 어깨
tip.name.item_155000013,\테이블\아이템 이름,레어 19렙 거너 어깨
tip.name.item_155000015,\테이블\아이템 이름,레어 21렙 거너 어깨
tip.name.item_155000016,\테이블\아이템 이름,레어 23렙 거너 어깨
tip.name.item_155000017,\테이블\아이템 이름,레어 25렙 거너 어깨
tip.name.item_155000018,\테이블\아이템 이름,레어 27렙 거너 어깨
tip.name.item_155000019,\테이블\아이템 이름,레어 29렙 거너 어깨
tip.name.item_155000020,\테이블\아이템 이름,레어 31렙 거너 어깨
tip.name.item_155000021,\테이블\아이템 이름,레어 33렙 거너 어깨
tip.name.item_155000022,\테이블\아이템 이름,레어 34렙 거너 어깨
tip.name.item_155000023,\테이블\아이템 이름,레어 36렙 거너 어깨
tip.name.item_155000024,\테이블\아이템 이름,레어 39렙 거너 어깨
tip.name.item_155000026,\테이블\아이템 이름,퀘스트 8렙 거너 어깨
tip.name.item_155000027,\테이블\아이템 이름,퀘스트 10렙 거너 어깨
tip.name.item_155000028,\테이블\아이템 이름,퀘스트 12렙 거너 어깨
tip.name.item_155000029,\테이블\아이템 이름,퀘스트 14렙 거너 어깨
tip.name.item_155000030,\테이블\아이템 이름,상점 4렙 거너 어깨
tip.name.item_155000031,\테이블\아이템 이름,상점 6렙 거너 어깨
tip.name.item_155000032,\테이블\아이템 이름,상점 12렙 거너 어깨
tip.name.item_155000033,\테이블\아이템 이름,상점 14렙 거너 어깨
tip.name.item_155000034,\테이블\아이템 이름,퀘스트 16렙 거너 어깨
tip.name.item_155000035,\테이블\아이템 이름,퀘스트 18렙 거너 어깨
tip.name.item_155000036,\테이블\아이템 이름,퀘스트 20렙 거너 어깨
tip.name.item_155000037,\테이블\아이템 이름,퀘스트 22렙 거너 어깨
tip.name.item_155000038,\테이블\아이템 이름,퀘스트 24렙 거너 어깨
tip.name.item_155000039,\테이블\아이템 이름,퀘스트 26렙 거너 어깨
tip.name.item_155000040,\테이블\아이템 이름,퀘스트 28렙 거너 어깨
tip.name.item_155000041,\테이블\아이템 이름,퀘스트 30렙 거너 어깨
tip.name.item_155000042,\테이블\아이템 이름,엘리트 11렙 거너 어깨
tip.name.item_155000043,\테이블\아이템 이름,엘리트 13렙 거너 어깨
tip.name.item_155000044,\테이블\아이템 이름,엘리트 15렙 거너 어깨
tip.name.item_155000045,\테이블\아이템 이름,엘리트 17렙 거너 어깨
tip.name.item_155000046,\테이블\아이템 이름,엘리트 19렙 거너 어깨
tip.name.item_155000047,\테이블\아이템 이름,엘리트 21렙 거너 어깨
tip.name.item_155000048,\테이블\아이템 이름,엘리트 23렙 거너 어깨
tip.name.item_155000049,\테이블\아이템 이름,엘리트 25렙 거너 어깨
tip.name.item_155000050,\테이블\아이템 이름,엘리트 27렙 거너 어깨
tip.name.item_155000051,\테이블\아이템 이름,엘리트 29렙 거너 어깨
tip.name.item_155000052,\테이블\아이템 이름,엘리트 31렙 거너 어깨
tip.name.item_155000053,\테이블\아이템 이름,엘리트 33렙 거너 어깨
tip.name.item_155000054,\테이블\아이템 이름,엘리트 34렙 거너 어깨
tip.name.item_155000055,\테이블\아이템 이름,엘리트 36렙 거너 어깨
tip.name.item_155000056,\테이블\아이템 이름,에픽 11렙 거너 어깨
tip.name.item_155000057,\테이블\아이템 이름,에픽 13렙 거너 어깨
tip.name.item_155000058,\테이블\아이템 이름,에픽 15렙 거너 어깨
tip.name.item_155000059,\테이블\아이템 이름,에픽 17렙 거너 어깨
tip.name.item_155000060,\테이블\아이템 이름,에픽 19렙 거너 어깨
tip.name.item_155000061,\테이블\아이템 이름,에픽 21렙 거너 어깨
tip.name.item_155000062,\테이블\아이템 이름,에픽 23렙 거너 어깨
tip.name.item_155000063,\테이블\아이템 이름,에픽 25렙 거너 어깨
tip.name.item_155000064,\테이블\아이템 이름,에픽 27렙 거너 어깨
tip.name.item_155000065,\테이블\아이템 이름,에픽 29렙 거너 어깨
tip.name.item_155000066,\테이블\아이템 이름,에픽 31렙 거너 어깨
tip.name.item_155000067,\테이블\아이템 이름,에픽 33렙 거너 어깨
tip.name.item_155000068,\테이블\아이템 이름,에픽 34렙 거너 어깨
tip.name.item_155000069,\테이블\아이템 이름,에픽 36렙 거너 어깨
tip.name.item_155000070,\테이블\아이템 이름,에픽 39렙 거너 어깨
tip.name.item_155000071,\테이블\아이템 이름,엘리트 39렙 거너 어깨
tip.name.item_155150050,\테이블\아이템 이름,데빌헌터 큐브 어깨
tip.name.item_690001,\테이블\아이템 이름,전사 호른
tip.name.item_690002,\테이블\아이템 이름,마법사 악기
tip.name.item_690004,\테이블\아이템 이름,암살자 악기
tip.name.item_690005,\테이블\아이템 이름,거너 기타
tip.name.item_690006,\테이블\아이템 이름,스페셜리스트 악기
tip.name.enum_gameactiontype_finish_npc_wave,\공통,[New!]
tip.name.enum_itemassemblystate_finished,\공통,[New!]
tip.name.enum_itemassemblystate_in_progress,\공통,[New!]
tip.name.enum_itemassemblystate_received,\공통,[New!]
tip.name.enum_itemorigin_item_assembly,\공통,[New!]
tip.name.enum_itemorigin_item_disassembly,\공통,[New!]
tip.name.enum_moneyorigin_item_assembly,\공통,[New!]
tip.name.enum_moneyorigin_item_disassembly,\공통,[New!]
tip.name.enum_commonwidgettype_herbarismtimingbar,\공통,[New!]
tip.name.enum_commonwidgettype_lumberingtimingbar,\공통,[New!]
tip.name.enum_commonwidgettype_miningtimingbar,\공통,[New!]
tip.name.enum_gamelogtype_item_assembly_add,\공통,[New!]
tip.name.enum_gamelogtype_item_assembly_finish,\공통,[New!]
tip.name.enum_gamelogtype_item_assembly_receive,\공통,[New!]
tip.name.enum_gamelogtype_item_disassembly_request,\공통,[New!]
tip.name.item_90000033,\테이블\아이템 이름,브론즈 상자
tip.name.item_90000034,\테이블\아이템 이름,실버 상자
tip.name.item_90000035,\테이블\아이템 이름,골드 상자
tip.name.item_90000036,\테이블\아이템 이름,플레티넘 상자
tip.name.item_90000037,\테이블\아이템 이름,다이아몬드 상자
tip.name.npc_monster_910011,,(Rar+M1T1)새벽 안개 정령
tip.name.npc_monster_910012,,(Rar+M1T1)화염 악마 정령
tip.name.npc_monster_910013,,(Rar+M1T1)악마개
tip.name.npc_monster_910014,,(Rar+M1T1)시체거미
tip.name.npc_monster_910015,,(Rar+M1T1)뿌리 정령
tip.name.npc_monster_910016,,(Rar+M1T1)노예 탐색꾼
tip.name.npc_monster_910017,,(Rar+M1T1)가고일
tip.name.npc_monster_910018,,(Rar+M1T1)루푸스
tip.name.npc_monster_910019,,(Rar+M1T1)크로클로우
tip.name.npc_monster_910021,,(Eli+M1T1)새벽 안개 정령
tip.name.npc_monster_910022,,(Eli+M1T1)화염 악마 정령
tip.name.npc_monster_910023,,(Eli+M1T1)악마개
tip.name.npc_monster_910024,,(Eli+M1T1)시체거미
tip.name.npc_monster_910025,,(Eli+M1T1)뿌리 정령
tip.name.npc_monster_910026,,(Eli+M1T1)노예 탐색꾼
tip.name.npc_monster_910027,,(Eli+M1T1)가고일
tip.name.npc_monster_910028,,(Eli+M1T1)루푸스
tip.name.npc_monster_910029,,(Eli+M1T1)크로클로우
tip.name.npc_monster_910031,,(Epi+M1T1)새벽 안개 정령
tip.name.npc_monster_910032,,(Epi+M1T1)화염 악마 정령
tip.name.npc_monster_910033,,(Epi+M1T1)악마개
tip.name.npc_monster_910034,,(Epi+M1T1)시체거미
tip.name.npc_monster_910035,,(Epi+M1T1)뿌리 정령
tip.name.npc_monster_910036,,(Epi+M1T1)노예 탐색꾼
tip.name.npc_monster_910037,,(Epi+M1T1)가고일
tip.name.npc_monster_910038,,(Epi+M1T1)루푸스
tip.name.npc_monster_910039,,(Epi+M1T1)크로클로우
tip.name.npc_monster_910041,,(Uni+M1T1)새벽 안개 정령
tip.name.npc_monster_910042,,(Uni+M1T1)화염 악마 정령
tip.name.npc_monster_910043,,(Uni+M1T1)악마개
tip.name.npc_monster_910044,,(Uni+M1T1)시체거미
tip.name.npc_monster_910045,,(Uni+M1T1)뿌리 정령
tip.name.npc_monster_910046,,(Uni+M1T1)노예 탐색꾼
tip.name.npc_monster_910047,,(Uni+M1T1)가고일
tip.name.npc_monster_910048,,(Uni+M1T1)루푸스
tip.name.npc_monster_910049,,(Uni+M1T1)크로클로우
tip.name.npc_monster_910051,,(Leg+M1T1)새벽 안개 정령
tip.name.npc_monster_910052,,(Leg+M1T1)화염 악마 정령
tip.name.npc_monster_910053,,(Leg+M1T1)악마개
tip.name.npc_monster_910054,,(Leg+M1T1)시체거미
tip.name.npc_monster_910055,,(Leg+M1T1)뿌리 정령
tip.name.npc_monster_910056,,(Leg+M1T1)노예 탐색꾼
tip.name.npc_monster_910057,,(Leg+M1T1)가고일
tip.name.npc_monster_910058,,(Leg+M1T1)루푸스
tip.name.npc_monster_910059,,(Leg+M1T1)크로클로우
tip.name.npc_monster_910101,,(Nor+M2T1)새벽 안개 정령
tip.name.npc_monster_910102,,(Nor+M2T1)화염 악마 정령
tip.name.npc_monster_910103,,(Nor+M2T1)악마개
tip.name.npc_monster_910104,,(Nor+M2T1)두키
tip.name.npc_monster_910105,,(Nor+M2T1)시체거미
tip.name.npc_monster_910106,,(Nor+M2T1)뿌리 정령
tip.name.npc_monster_910107,,(Nor+M2T1)노예 탐색꾼
tip.name.npc_monster_910108,,(Nor+M2T1)재빠른 두키
tip.name.npc_monster_910109,,(Nor+M2T1)가고일
tip.name.npc_monster_910110,,(Nor+M2T1)루푸스
tip.name.npc_monster_910111,,(Nor+M2T1)크로클로우
tip.name.npc_monster_910112,,(Nor+M2T1)두키
tip.name.npc_monster_910115,,(Rar+M2T1)새벽 안개 정령
